INDICATION,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,MONTH_DATE,TRX_VOLUME
UC,TRx Volume,Orencia SQ,PRODUCT,N,2026-05-01,1.05638
UC,TRx Volume,Actemra IV,PRODUCT,N,2026-05-01,4.52102
UC,TRx Volume,Actemra SQ,PRODUCT,N,2026-05-01,2.686901
UC,TRx Volume,Entyvio IV,PRODUCT,N,2026-05-01,40318.473917
UC,TRx Volume,Entyvio SQ,PRODUCT,N,2026-05-01,8612.696
UC,TRx Volume,Stelara IV,PRODUCT,N,2026-05-01,241.99767
UC,TRx Volume,Stelara SQ,PRODUCT,N,2026-05-01,8273.203061
UC,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2026-05-01,475.850264
UC,TRx Volume,TREMFYA IV,PRODUCT,N,2026-05-01,1037.039518
UC,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-05-01,1899.709259
UC,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-05-01,8044.182404
UC,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2026-05-01,2529.960327
UC,TRx Volume,Cosentyx IV,PRODUCT,N,2026-05-01,4.384618
UC,TRx Volume,Cosentyx SQ,PRODUCT,N,2026-05-01,0.638818
UC,TRx Volume,AVTOZMA IV,PRODUCT,N,2026-05-01,0.047064
UC,TRx Volume,AVTOZMA SQ,PRODUCT,N,2026-05-01,0.001252
UC,TRx Volume,TOFIDENCE IV,PRODUCT,N,2026-05-01,0.272061
UC,TRx Volume,TYENNE IV,PRODUCT,N,2026-05-01,1.216261
UC,TRx Volume,TYENNE SQ,PRODUCT,N,2026-05-01,1.672911
UC,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2026-05-01,402.084425
UC,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-05-01,8412.566473
UC,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2026-05-01,80.462932
UC,TRx Volume,AVSOLA,PRODUCT,N,2026-05-01,6019.386448
UC,TRx Volume,INFLECTRA,PRODUCT,N,2026-05-01,14770.151635
UC,TRx Volume,RENFLEXIS,PRODUCT,N,2026-05-01,3901.095909
UVEITIS,TRx Volume,UVEITIS Market,MARKET_TOTAL,N,2026-05-01,13753.358884
UVEITIS,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-05-01,3075.433291
UVEITIS,TRx Volume,ADALIMUMAB,PRODUCT,N,2026-05-01,4137.069628
UVEITIS,TRx Volume,Total Non-Approved Volume,PRODUCT,N,2026-05-01,6540.855965
UVEITIS,TRx Volume,ENBREL,PRODUCT,Y,2026-05-01,219.10322
UVEITIS,TRx Volume,Cimzia,PRODUCT,Y,2026-05-01,283.944589
UVEITIS,TRx Volume,Remicade,PRODUCT,Y,2026-05-01,1095.13658
UVEITIS,TRx Volume,INFLIXIMAB,PRODUCT,Y,2026-05-01,1917.306798
UVEITIS,TRx Volume,INFLIXIMAB(JANSSEN),PRODUCT,Y,2026-05-01,434.234509
UVEITIS,TRx Volume,Simponi SQ,PRODUCT,Y,2026-05-01,66.331285
UVEITIS,TRx Volume,Stelara (Total),PRODUCT,Y,2026-05-01,86.024759
UVEITIS,TRx Volume,STELARA BIOSIMILARS (TOTAL),PRODUCT,Y,2026-05-01,81.628408
UVEITIS,TRx Volume,Otezla,PRODUCT,Y,2026-05-01,195.444499
UVEITIS,TRx Volume,Cosentyx (Total),PRODUCT,Y,2026-05-01,182.046989
UVEITIS,TRx Volume,Actemra (Total),PRODUCT,Y,2026-05-01,524.408058
UVEITIS,TRx Volume,Orencia (Total),PRODUCT,Y,2026-05-01,112.459194
UVEITIS,TRx Volume,Simponi ARIA,PRODUCT,Y,2026-05-01,215.159175
UVEITIS,TRx Volume,Xeljanz,PRODUCT,Y,2026-05-01,105.360018
UVEITIS,TRx Volume,Rituxan,PRODUCT,Y,2026-05-01,44.700402
UVEITIS,TRx Volume,Tysabri,PRODUCT,Y,2026-05-01,2.410944
UVEITIS,TRx Volume,KEVZARA,PRODUCT,Y,2026-05-01,31.087127
UVEITIS,TRx Volume,OLUMIANT,PRODUCT,Y,2026-05-01,33.458044
UVEITIS,TRx Volume,TREMFYA TOTAL,PRODUCT,Y,2026-05-01,135.918432
UVEITIS,TRx Volume,Kineret,PRODUCT,Y,2026-05-01,27.794063
UVEITIS,TRx Volume,Entyvio(Total),PRODUCT,Y,2026-05-01,79.156635
UVEITIS,TRx Volume,SKYRIZI SQ,PRODUCT,Y,2026-05-01,98.392055
UVEITIS,TRx Volume,RINVOQ 15MG,PRODUCT,Y,2026-05-01,124.41305
UVEITIS,TRx Volume,RINVOQ 30MG,PRODUCT,Y,2026-05-01,32.983499
UVEITIS,TRx Volume,Taltz,PRODUCT,Y,2026-05-01,105.460596
UVEITIS,TRx Volume,BIMZELX,PRODUCT,Y,2026-05-01,61.986377
UVEITIS,TRx Volume,VELSIPITY,PRODUCT,Y,2026-05-01,2.428196
UVEITIS,TRx Volume,ACTEMRA BIOSIMILARS TOTAL,PRODUCT,Y,2026-05-01,242.078464
UVEITIS,TRx Volume,Orencia IV,PRODUCT,N,2026-05-01,58.531388
UVEITIS,TRx Volume,Orencia SQ,PRODUCT,N,2026-05-01,53.927806
UVEITIS,TRx Volume,Actemra IV,PRODUCT,N,2026-05-01,298.693076
UVEITIS,TRx Volume,Actemra SQ,PRODUCT,N,2026-05-01,225.714982
UVEITIS,TRx Volume,Entyvio IV,PRODUCT,N,2026-05-01,79.156635
UVEITIS,TRx Volume,Stelara IV,PRODUCT,N,2026-05-01,2.012154
UVEITIS,TRx Volume,Stelara SQ,PRODUCT,N,2026-05-01,75.587218
UVEITIS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2026-05-01,8.425387
UVEITIS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-05-01,114.051725
UVEITIS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-05-01,7.560764
UVEITIS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2026-05-01,14.305943
UVEITIS,TRx Volume,Cosentyx IV,PRODUCT,N,2026-05-01,22.113247
UVEITIS,TRx Volume,Cosentyx SQ,PRODUCT,N,2026-05-01,159.933742
UVEITIS,TRx Volume,AVTOZMA IV,PRODUCT,N,2026-05-01,3.109431
UVEITIS,TRx Volume,AVTOZMA SQ,PRODUCT,N,2026-05-01,0.105147
UVEITIS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2026-05-01,17.974366
UVEITIS,TRx Volume,TYENNE IV,PRODUCT,N,2026-05-01,80.355465
UVEITIS,TRx Volume,TYENNE SQ,PRODUCT,N,2026-05-01,140.534055
UVEITIS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2026-05-01,3.343238
UVEITIS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-05-01,76.860497
UVEITIS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2026-05-01,1.424674
UVEITIS,TRx Volume,AVSOLA,PRODUCT,N,2026-05-01,359.351211
UVEITIS,TRx Volume,INFLECTRA,PRODUCT,N,2026-05-01,1160.105876
UVEITIS,TRx Volume,RENFLEXIS,PRODUCT,N,2026-05-01,397.849711
PsA (Rheum),TRx Volume,PsA (Rheum) Market,MARKET_TOTAL,N,2026-05-01,291293.251902
PsA (Rheum),TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-05-01,14426.67598
PsA (Rheum),TRx Volume,ENBREL,PRODUCT,N,2026-05-01,25222.560553
PsA (Rheum),TRx Volume,Cimzia,PRODUCT,N,2026-05-01,10617.051233
PsA (Rheum),TRx Volume,Remicade,PRODUCT,N,2026-05-01,7557.836899
PsA (Rheum),TRx Volume,INFLIXIMAB,PRODUCT,N,2026-05-01,6343.167662
PsA (Rheum),TRx Volume,INFLIXIMAB(JANSSEN),PRODUCT,N,2026-05-01,1271.338595
PsA (Rheum),TRx Volume,SIMPONI (Total),PRODUCT,N,2026-05-01,17222.774312
PsA (Rheum),TRx Volume,Stelara SQ,PRODUCT,N,2026-05-01,2293.295937
PsA (Rheum),TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-05-01,2331.926867
PsA (Rheum),TRx Volume,Otezla,PRODUCT,N,2026-05-01,33058.48131
PsA (Rheum),TRx Volume,Orencia (Total),PRODUCT,N,2026-05-01,5726.386848
PsA (Rheum),TRx Volume,Cosentyx (Total),PRODUCT,N,2026-05-01,41299.216052
PsA (Rheum),TRx Volume,Xeljanz,PRODUCT,N,2026-05-01,4598.019528
PsA (Rheum),TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-05-01,23178.047714
PsA (Rheum),TRx Volume,RINVOQ 15MG,PRODUCT,N,2026-05-01,13612.544881
PsA (Rheum),TRx Volume,SKYRIZI SQ,PRODUCT,N,2026-05-01,19510.522954
PsA (Rheum),TRx Volume,Taltz,PRODUCT,N,2026-05-01,21898.311661
PsA (Rheum),TRx Volume,ADALIMUMAB,PRODUCT,N,2026-05-01,25771.176192
PsA (Rheum),TRx Volume,SOTYKTU,PRODUCT,N,2026-05-01,184.979363
PsA (Rheum),TRx Volume,BIMZELX,PRODUCT,N,2026-05-01,11751.297022
PsA (Rheum),TRx Volume,Total Non-Approved Volume,PRODUCT,N,2026-05-01,3417.640341
PsA (Rheum),TRx Volume,TREMFYA SQ 200MG,PRODUCT,Y,2026-05-01,121.905482
PsA (Rheum),TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,Y,2026-05-01,11.296194
PsA (Rheum),TRx Volume,TREMFYA IV,PRODUCT,Y,2026-05-01,50.570343
PsA (Rheum),TRx Volume,Actemra (Total),PRODUCT,Y,2026-05-01,845.132702
PsA (Rheum),TRx Volume,Rituxan,PRODUCT,Y,2026-05-01,123.136402
PsA (Rheum),TRx Volume,SILIQ,PRODUCT,Y,2026-05-01,3.037689
PsA (Rheum),TRx Volume,KEVZARA,PRODUCT,Y,2026-05-01,331.97703
PsA (Rheum),TRx Volume,OLUMIANT,PRODUCT,Y,2026-05-01,178.708545
PsA (Rheum),TRx Volume,ILUMYA,PRODUCT,Y,2026-05-01,372.30536
PsA (Rheum),TRx Volume,Stelara IV,PRODUCT,Y,2026-05-01,20.249351
PsA (Rheum),TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,Y,2026-05-01,108.158034
PsA (Rheum),TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,Y,2026-05-01,33.644739
PsA (Rheum),TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,Y,2026-05-01,18.288762
PsA (Rheum),TRx Volume,RINVOQ 30MG,PRODUCT,Y,2026-05-01,269.812135
PsA (Rheum),TRx Volume,Tysabri,PRODUCT,Y,2026-05-01,4.789634
PsA (Rheum),TRx Volume,Kineret,PRODUCT,Y,2026-05-01,103.913745
PsA (Rheum),TRx Volume,Entyvio(Total),PRODUCT,Y,2026-05-01,442.062749
PsA (Rheum),TRx Volume,Omvoh (Total),PRODUCT,Y,2026-05-01,0.3038
PsA (Rheum),TRx Volume,ZYMFENTRA,PRODUCT,Y,2026-05-01,1.049779
PsA (Rheum),TRx Volume,ACTEMRA BIOSIMILARS TOTAL,PRODUCT,Y,2026-05-01,377.297865
PsA (Rheum),TRx Volume,Orencia IV,PRODUCT,N,2026-05-01,3844.927935
PsA (Rheum),TRx Volume,Orencia SQ,PRODUCT,N,2026-05-01,1881.458913
PsA (Rheum),TRx Volume,Actemra IV,PRODUCT,N,2026-05-01,526.899665
PsA (Rheum),TRx Volume,Actemra SQ,PRODUCT,N,2026-05-01,318.233037
PsA (Rheum),TRx Volume,Entyvio IV,PRODUCT,N,2026-05-01,442.062749
PsA (Rheum),TRx Volume,Simponi ARIA,PRODUCT,N,2026-05-01,15450.639678
PsA (Rheum),TRx Volume,Simponi SQ,PRODUCT,N,2026-05-01,1772.134634
PsA (Rheum),TRx Volume,OMVOH IV,PRODUCT,N,2026-05-01,0.3038
PsA (Rheum),TRx Volume,Cosentyx IV,PRODUCT,N,2026-05-01,8200.928239
PsA (Rheum),TRx Volume,Cosentyx SQ,PRODUCT,N,2026-05-01,33098.287813
PsA (Rheum),TRx Volume,AVTOZMA IV,PRODUCT,N,2026-05-01,5.48509
PsA (Rheum),TRx Volume,AVTOZMA SQ,PRODUCT,N,2026-05-01,0.219885
PsA (Rheum),TRx Volume,TOFIDENCE IV,PRODUCT,N,2026-05-01,31.707087
PsA (Rheum),TRx Volume,TYENNE IV,PRODUCT,N,2026-05-01,141.748409
PsA (Rheum),TRx Volume,TYENNE SQ,PRODUCT,N,2026-05-01,198.137395
PsA (Rheum),TRx Volume,AVSOLA,PRODUCT,N,2026-05-01,1303.080453
PsA (Rheum),TRx Volume,INFLECTRA,PRODUCT,N,2026-05-01,3091.711026
PsA (Rheum),TRx Volume,RENFLEXIS,PRODUCT,N,2026-05-01,1948.376183
PsA (Derm),TRx Volume,PsA (Derm) Market,MARKET_TOTAL,N,2026-05-01,63992.131897
PsA (Derm),TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-05-01,2085.758751
PsA (Derm),TRx Volume,ENBREL,PRODUCT,N,2026-05-01,1138.118337
PsA (Derm),TRx Volume,Cimzia,PRODUCT,N,2026-05-01,523.412454
PsA (Derm),TRx Volume,Remicade,PRODUCT,N,2026-05-01,431.247308
PsA (Derm),TRx Volume,INFLIXIMAB,PRODUCT,N,2026-05-01,702.468178
PsA (Derm),TRx Volume,INFLIXIMAB(JANSSEN),PRODUCT,N,2026-05-01,201.259932
PsA (Derm),TRx Volume,SIMPONI (Total),PRODUCT,N,2026-05-01,74.774651
PsA (Derm),TRx Volume,Stelara SQ,PRODUCT,N,2026-05-01,840.393811
PsA (Derm),TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-05-01,854.550378
PsA (Derm),TRx Volume,Otezla,PRODUCT,N,2026-05-01,7746.005503
PsA (Derm),TRx Volume,Cosentyx (Total),PRODUCT,N,2026-05-01,6837.658106
PsA (Derm),TRx Volume,Xeljanz,PRODUCT,N,2026-05-01,250.904308
PsA (Derm),TRx Volume,RINVOQ 15MG,PRODUCT,N,2026-05-01,1293.538265
PsA (Derm),TRx Volume,SKYRIZI SQ,PRODUCT,N,2026-05-01,12119.006531
PsA (Derm),TRx Volume,Taltz,PRODUCT,N,2026-05-01,8214.739391
PsA (Derm),TRx Volume,ADALIMUMAB,PRODUCT,N,2026-05-01,3101.037771
PsA (Derm),TRx Volume,Orencia (Total),PRODUCT,N,2026-05-01,34.334071
PsA (Derm),TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-05-01,10061.359682
PsA (Derm),TRx Volume,SOTYKTU,PRODUCT,N,2026-05-01,698.076409
PsA (Derm),TRx Volume,BIMZELX,PRODUCT,N,2026-05-01,4844.17961
PsA (Derm),TRx Volume,Total Non-Approved Volume,PRODUCT,N,2026-05-01,1939.30845
PsA (Derm),TRx Volume,Actemra (Total),PRODUCT,Y,2026-05-01,37.314347
PsA (Derm),TRx Volume,Rituxan,PRODUCT,Y,2026-05-01,1.62864
PsA (Derm),TRx Volume,SILIQ,PRODUCT,Y,2026-05-01,126.469895
PsA (Derm),TRx Volume,KEVZARA,PRODUCT,Y,2026-05-01,18.13571
PsA (Derm),TRx Volume,OLUMIANT,PRODUCT,Y,2026-05-01,264.689493
PsA (Derm),TRx Volume,RINVOQ 30MG,PRODUCT,Y,2026-05-01,208.58819
PsA (Derm),TRx Volume,RINVOQ 45MG,PRODUCT,Y,2026-05-01,8.756246
PsA (Derm),TRx Volume,TREMFYA SQ 200MG,PRODUCT,Y,2026-05-01,27.131714
PsA (Derm),TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,Y,2026-05-01,4.459599
PsA (Derm),TRx Volume,TREMFYA IV,PRODUCT,Y,2026-05-01,1.146012
PsA (Derm),TRx Volume,ILUMYA,PRODUCT,Y,2026-05-01,1024.31366
PsA (Derm),TRx Volume,Stelara IV,PRODUCT,Y,2026-05-01,2.366394
PsA (Derm),TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,Y,2026-05-01,95.023523
PsA (Derm),TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,Y,2026-05-01,3.931815
PsA (Derm),TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,Y,2026-05-01,16.067809
PsA (Derm),TRx Volume,Kineret,PRODUCT,Y,2026-05-01,5.8567
PsA (Derm),TRx Volume,Entyvio(Total),PRODUCT,Y,2026-05-01,65.121996
PsA (Derm),TRx Volume,Omvoh (Total),PRODUCT,Y,2026-05-01,1.052816
PsA (Derm),TRx Volume,ZYMFENTRA,PRODUCT,Y,2026-05-01,6.859982
PsA (Derm),TRx Volume,ACTEMRA BIOSIMILARS TOTAL,PRODUCT,Y,2026-05-01,20.393908
PsA (Derm),TRx Volume,Orencia IV,PRODUCT,N,2026-05-01,11.384062
PsA (Derm),TRx Volume,Orencia SQ,PRODUCT,N,2026-05-01,22.950009
PsA (Derm),TRx Volume,Actemra IV,PRODUCT,N,2026-05-01,10.075156
PsA (Derm),TRx Volume,Actemra SQ,PRODUCT,N,2026-05-01,27.239191
PsA (Derm),TRx Volume,Entyvio IV,PRODUCT,N,2026-05-01,58.531567
PsA (Derm),TRx Volume,Entyvio SQ,PRODUCT,N,2026-05-01,6.590429
PsA (Derm),TRx Volume,Simponi ARIA,PRODUCT,N,2026-05-01,47.277651
PsA (Derm),TRx Volume,Simponi SQ,PRODUCT,N,2026-05-01,27.497
PsA (Derm),TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2026-05-01,1.052816
PsA (Derm),TRx Volume,Cosentyx IV,PRODUCT,N,2026-05-01,32.169571
PsA (Derm),TRx Volume,Cosentyx SQ,PRODUCT,N,2026-05-01,6805.488535
PsA (Derm),TRx Volume,AVTOZMA IV,PRODUCT,N,2026-05-01,0.104884
PsA (Derm),TRx Volume,AVTOZMA SQ,PRODUCT,N,2026-05-01,0.012689
PsA (Derm),TRx Volume,TOFIDENCE IV,PRODUCT,N,2026-05-01,0.60629
PsA (Derm),TRx Volume,TYENNE IV,PRODUCT,N,2026-05-01,2.710454
PsA (Derm),TRx Volume,TYENNE SQ,PRODUCT,N,2026-05-01,16.959591
PsA (Derm),TRx Volume,AVSOLA,PRODUCT,N,2026-05-01,66.641366
PsA (Derm),TRx Volume,INFLECTRA,PRODUCT,N,2026-05-01,495.551663
PsA (Derm),TRx Volume,RENFLEXIS,PRODUCT,N,2026-05-01,140.275148
GCA,TRx Volume,GCA Market,MARKET_TOTAL,N,2026-05-01,14131.008675
GCA,TRx Volume,Actemra (Total),PRODUCT,N,2026-05-01,8077.395093
GCA,TRx Volume,ACTEMRA BIOSIMILARS TOTAL,PRODUCT,N,2026-05-01,3786.237366
GCA,TRx Volume,RINVOQ 15MG,PRODUCT,N,2026-05-01,660.945819
GCA,TRx Volume,Total Non-Approved Volume,PRODUCT,N,2026-05-01,1606.430397
GCA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,Y,2026-05-01,90.348739
GCA,TRx Volume,ENBREL,PRODUCT,Y,2026-05-01,134.483959
GCA,TRx Volume,Cimzia,PRODUCT,Y,2026-05-01,35.07136
GCA,TRx Volume,Remicade,PRODUCT,Y,2026-05-01,26.353105
GCA,TRx Volume,INFLIXIMAB,PRODUCT,Y,2026-05-01,93.794506
GCA,TRx Volume,INFLIXIMAB(JANSSEN),PRODUCT,Y,2026-05-01,39.058839
GCA,TRx Volume,SIMPONI (Total),PRODUCT,Y,2026-05-01,59.441105
GCA,TRx Volume,Otezla,PRODUCT,Y,2026-05-01,116.118804
GCA,TRx Volume,Cosentyx (Total),PRODUCT,Y,2026-05-01,116.385743
GCA,TRx Volume,Taltz,PRODUCT,Y,2026-05-01,15.637982
GCA,TRx Volume,TREMFYA TOTAL,PRODUCT,Y,2026-05-01,36.399087
GCA,TRx Volume,SKYRIZI SQ,PRODUCT,Y,2026-05-01,6.867338
GCA,TRx Volume,ADALIMUMAB,PRODUCT,Y,2026-05-01,113.375737
GCA,TRx Volume,Orencia (Total),PRODUCT,Y,2026-05-01,232.026854
GCA,TRx Volume,Xeljanz,PRODUCT,Y,2026-05-01,29.615512
GCA,TRx Volume,Rituxan,PRODUCT,Y,2026-05-01,25.598121
GCA,TRx Volume,Tysabri,PRODUCT,Y,2026-05-01,0.368451
GCA,TRx Volume,Kineret,PRODUCT,Y,2026-05-01,6.395907
GCA,TRx Volume,Entyvio(Total),PRODUCT,Y,2026-05-01,23.905482
GCA,TRx Volume,Stelara (Total),PRODUCT,Y,2026-05-01,0.768592
GCA,TRx Volume,KEVZARA,PRODUCT,Y,2026-05-01,393.900934
GCA,TRx Volume,RINVOQ 30MG,PRODUCT,Y,2026-05-01,5.300717
GCA,TRx Volume,ZYMFENTRA,PRODUCT,Y,2026-05-01,0.056769
GCA,TRx Volume,Omvoh (Total),PRODUCT,Y,2026-05-01,0.016428
GCA,TRx Volume,BIMZELX,PRODUCT,Y,2026-05-01,3.863295
GCA,TRx Volume,STELARA BIOSIMILARS (TOTAL),PRODUCT,Y,2026-05-01,1.277033
GCA,TRx Volume,Orencia IV,PRODUCT,N,2026-05-01,136.612846
GCA,TRx Volume,Orencia SQ,PRODUCT,N,2026-05-01,95.414008
GCA,TRx Volume,Actemra IV,PRODUCT,N,2026-05-01,4397.595105
GCA,TRx Volume,Actemra SQ,PRODUCT,N,2026-05-01,3679.799988
GCA,TRx Volume,Entyvio IV,PRODUCT,N,2026-05-01,23.905482
GCA,TRx Volume,Simponi ARIA,PRODUCT,N,2026-05-01,59.441105
GCA,TRx Volume,Stelara IV,PRODUCT,N,2026-05-01,0.768592
GCA,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-05-01,26.868513
GCA,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-05-01,9.123791
GCA,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2026-05-01,0.406783
GCA,TRx Volume,OMVOH IV,PRODUCT,N,2026-05-01,0.016428
GCA,TRx Volume,Cosentyx IV,PRODUCT,N,2026-05-01,54.731867
GCA,TRx Volume,Cosentyx SQ,PRODUCT,N,2026-05-01,61.653877
GCA,TRx Volume,AVTOZMA IV,PRODUCT,N,2026-05-01,45.779495
GCA,TRx Volume,AVTOZMA SQ,PRODUCT,N,2026-05-01,1.661363
GCA,TRx Volume,TOFIDENCE IV,PRODUCT,N,2026-05-01,264.632789
GCA,TRx Volume,TYENNE IV,PRODUCT,N,2026-05-01,1183.056562
GCA,TRx Volume,TYENNE SQ,PRODUCT,N,2026-05-01,2291.107157
GCA,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2026-05-01,1.277033
GCA,TRx Volume,AVSOLA,PRODUCT,N,2026-05-01,17.760149
GCA,TRx Volume,INFLECTRA,PRODUCT,N,2026-05-01,34.484552
GCA,TRx Volume,RENFLEXIS,PRODUCT,N,2026-05-01,41.549805
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2026-06-01,591902.279288
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-06-01,50366.847731
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2026-06-01,103167.547228
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2026-06-01,3225.038
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2026-06-01,30313.425164
RA / JIA,TRx Volume,Remicade,PRODUCT,N,2026-06-01,20698.295234
RA / JIA,TRx Volume,INFLIXIMAB,PRODUCT,N,2026-06-01,18219.765242
RA / JIA,TRx Volume,INFLIXIMAB(JANSSEN),PRODUCT,N,2026-06-01,4101.842326
RA / JIA,TRx Volume,Orencia (Total),PRODUCT,N,2026-06-01,75417.901729
RA / JIA,TRx Volume,Rituxan,PRODUCT,N,2026-06-01,3105.698464
RA / JIA,TRx Volume,SIMPONI (Total),PRODUCT,N,2026-06-01,47173.626374
RA / JIA,TRx Volume,Actemra (Total),PRODUCT,N,2026-06-01,34587.278669
RA / JIA,TRx Volume,Xeljanz,PRODUCT,N,2026-06-01,33556.193244
RA / JIA,TRx Volume,KEVZARA,PRODUCT,N,2026-06-01,12325.557219
RA / JIA,TRx Volume,OLUMIANT,PRODUCT,N,2026-06-01,3344.149501
RA / JIA,TRx Volume,RINVOQ 15MG,PRODUCT,N,2026-06-01,56181.10215
RA / JIA,TRx Volume,ADALIMUMAB,PRODUCT,N,2026-06-01,66540.895627
RA / JIA,TRx Volume,RINVOQ 180ML,PRODUCT,N,2026-06-01,436.652753
RA / JIA,TRx Volume,ACTEMRA BIOSIMILARS TOTAL,PRODUCT,N,2026-06-01,15551.936163
RA / JIA,TRx Volume,Total Non-Approved Volume,PRODUCT,N,2026-06-01,13588.526473
RA / JIA,TRx Volume,Stelara (Total),PRODUCT,Y,2026-06-01,224.215321
RA / JIA,TRx Volume,STELARA BIOSIMILARS (TOTAL),PRODUCT,Y,2026-06-01,199.183613
RA / JIA,TRx Volume,Otezla,PRODUCT,Y,2026-06-01,2841.964778
RA / JIA,TRx Volume,Tysabri,PRODUCT,Y,2026-06-01,17.913243
RA / JIA,TRx Volume,Entyvio(Total),PRODUCT,Y,2026-06-01,959.45275
RA / JIA,TRx Volume,Cosentyx (Total),PRODUCT,Y,2026-06-01,3743.431177
RA / JIA,TRx Volume,RINVOQ 30MG,PRODUCT,Y,2026-06-01,445.067631
RA / JIA,TRx Volume,RINVOQ 45MG,PRODUCT,Y,2026-06-01,7.814951
RA / JIA,TRx Volume,Taltz,PRODUCT,Y,2026-06-01,1793.505686
RA / JIA,TRx Volume,SILIQ,PRODUCT,Y,2026-06-01,4.004943
RA / JIA,TRx Volume,TREMFYA TOTAL,PRODUCT,Y,2026-06-01,1344.168677
RA / JIA,TRx Volume,SKYRIZI SQ,PRODUCT,Y,2026-06-01,948.819344
RA / JIA,TRx Volume,SOTYKTU,PRODUCT,Y,2026-06-01,14.990077
RA / JIA,TRx Volume,BIMZELX,PRODUCT,Y,2026-06-01,1041.056474
RA / JIA,TRx Volume,Omvoh (Total),PRODUCT,Y,2026-06-01,0.659367
RA / JIA,TRx Volume,ZYMFENTRA,PRODUCT,Y,2026-06-01,2.278439
RA / JIA,TRx Volume,Orencia IV,PRODUCT,N,2026-06-01,39780.074602
RA / JIA,TRx Volume,Orencia SQ,PRODUCT,N,2026-06-01,35637.827126
RA / JIA,TRx Volume,Actemra IV,PRODUCT,N,2026-06-01,21161.722769
RA / JIA,TRx Volume,Actemra SQ,PRODUCT,N,2026-06-01,13425.5559
RA / JIA,TRx Volume,Entyvio IV,PRODUCT,N,2026-06-01,959.45275
RA / JIA,TRx Volume,Simponi ARIA,PRODUCT,N,2026-06-01,41296.827684
RA / JIA,TRx Volume,Simponi SQ,PRODUCT,N,2026-06-01,5876.798691
RA / JIA,TRx Volume,Stelara IV,PRODUCT,N,2026-06-01,30.847648
RA / JIA,TRx Volume,Stelara SQ,PRODUCT,N,2026-06-01,135.927056
RA / JIA,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2026-06-01,57.440618
RA / JIA,TRx Volume,TREMFYA IV,PRODUCT,N,2026-06-01,6.877042
RA / JIA,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-06-01,1304.04815
RA / JIA,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-06-01,12.937485
